station_id,station_name,lon,lat
22859,とうきょうスカイツリー,139.809332,35.71043
22946,曳舟,139.81663400000002,35.718418
22943,東向島,139.819306,35.724323999999996
22600,鐘ヶ淵,139.820344,35.733712
22971,堀切,139.817727,35.742977
27207,牛田,139.811816,35.744555
22678,小菅,139.812935,35.759039
22692,五反野,139.809643,35.765852
22537,梅島,139.797916,35.772437
22863,西新井,139.790372,35.777322999999996
22796,竹ノ塚,139.790788,35.794368
22161,谷塚,139.80148300000002,35.814926
22068,草加,139.803397,35.828476
22059,新田,139.795391,35.854085999999995
22014,蒲生,139.791686,35.866851000000004
22034,越谷,139.78621299999998,35.887529
22021,北越谷,139.780008,35.901724
21986,大袋,139.77786799999998,35.92437
22067,せんげん台,139.77447800000002,35.935832
22071,武里,139.770675,35.949102
21974,一ノ割,139.766219,35.96412
22002,春日部,139.752345,35.980095
22019,北春日部,139.744012,35.990655
22120,姫宮,139.738674,36.004384
22079,東武動物公園,139.726901,36.024604
22173,和戸,139.701156,36.039562
22172,鷲宮,139.656945,36.09626
22102,花崎,139.633522,36.109891
22004,加須,139.595584,36.122991999999996
22147,南羽生,139.55696,36.14959
22103,羽生,139.533949,36.170345000000005
21868,川俣,139.52652,36.208778
21956,茂林寺前,139.527058,36.226331
21915,館林,139.527811,36.246606
21914,多々良,139.500179,36.273732
21725,県,139.472336,36.290615
21816,福居,139.45863400000002,36.305208
21796,東武和泉,139.45508999999998,36.315595
21728,足利市,139.44811299999998,36.32948
21833,野州山辺,139.431981,36.32633
21933,韮川,139.401704,36.307913
21856,太田,139.378779,36.294228000000004
21944,細谷,139.348509,36.282523
21870,木崎,139.312988,36.271392999999996
21909,世良田,139.282038,36.272931
21889,境町,139.256177,36.277190999999995
21885,剛志,139.223792,36.295428
21896,新伊勢崎,139.20181599999998,36.318052
22064,杉戸高野台,139.714582,36.051536
22040,幸手,139.71493700000002,36.074296999999994
22144,南栗橋,139.713004,36.113157
22054,新古河,139.686904,36.192686
